url,headline,datetime,organization,caa
https://www.boomlive.in/fake-news/false-manoj-tiwari-tweeted-we-are-losing-delhi-assembly-elections-6847,False: Manoj Tiwari Tweeted 'We Are Losing Delhi Assembly Elections',2/10/20,Boomlive,No
https://www.boomlive.in/fast-check/highway-hotels-serving-biryani-with-impotency-drugs-fake-claim-revived-7186,Highway Hotels Serving Biryani With Impotency Drugs? Fake Claim Revived,3/12/20,Boomlive,No
https://www.boomlive.in/fast-check/video-showing-a-minor-girl-being-kidnapped-in-rajasthan-revived-6241,2017 Video Showing A Minor Girl Being Kidnapped In Rajasthan Revived,12/9/19,Boomlive,No
https://www.boomlive.in/fake-news/photo-of-danish-kaneria-mohammed-yousuf-offering-namaz-not-quite-6417,"Photo Of Danish Kaneria, Mohammed Yousuf Offering Namaz? Not Quite",12/27/19,Boomlive,Yes
https://www.boomlive.in/health/fake-advisory-warns-against-buying-holi-colours-from-coronavirus-hit-china-7004,Fake Advisory Warns Against Buying Holi Colours From Coronavirus-Hit China,2/25/20,Boomlive,No
https://www.boomlive.in/fact-file/are-frozen-desserts-different-from-ice-creams-fssai-to-decide-6240,Are Frozen Desserts Different From Ice-Creams? FSSAI To Decide,12/9/19,Boomlive,No
https://www.boomlive.in/fake-news/scammers-spammers-promise-free-netflix-amazon-prime-streaming-during-lockdown-7353,"Scammers, Spammers Promise Free Netflix, Amazon Prime Streaming During Lockdown",3/25/20,Boomlive,No
https://www.boomlive.in/world/coronavirus/do-major-disease-outbreaks-always-coincide-with-us-election-years-7311,Do Major Disease Outbreaks Always Coincide With US Election Years?,3/21/20,Boomlive,No
https://www.boomlive.in/world/coronavirus/drinking-water-every-15-minutes-does-not-prevent-coronavirus-infection-7220,Drinking Water Every 15 Minutes Does Not Prevent Coronavirus Infection,3/14/20,Boomlive,No
https://www.boomlive.in/factcheck/pic-of-weapons-haul-in-pakistan-peddled-as-jamia-milia-campus-6336,Pic Of Weapons Haul In Pakistan Peddled As Jamia Milia Campus,12/18/19,Boomlive,Yes
https://www.boomlive.in/fake-news/video-game-footage-shared-as-us-shooting-down-iranian-missiles-6603,Video Game Footage Shared As US Shooting Down Iranian Missiles,1/19/20,Boomlive,No
https://www.boomlive.in/fake-news/army-says-bipin-rawat-letter-attacking-air-force-is-fake-6454,Army Says Bipin Rawat's Letter Attacking Air Force Is Fake,1/2/20,Boomlive,No
https://www.boomlive.in/health/does-homeopathic-medicine-arsenicum-album-30-prevent-coronavirus-a-fact-check-7156,Does Homeopathic Medicine Arsenicum Album 30 Prevent Coronavirus? A Fact Check,3/7/20,Boomlive,No
https://www.boomlive.in/fake-news/cropped-aaj-tak-video-used-to-spread-misinformation-on-coronavirus-7164,Cropped Aaj Tak Video Used To Spread Misinformation On Coronavirus,3/9/20,Boomlive,No
https://www.boomlive.in/world/coronavirus/no-tom-hanks-not-gifted-a-volleyball-in-coronavirus-quarantine-7198,"No, Tom Hanks Not Gifted A Volleyball In Coronavirus Quarantine",3/13/20,Boomlive,No
https://www.boomlive.in/world/wall-geckos-are-not-dangerous-and-lethal-to-humans-confirm-experts-7226,"Wall Geckos Are Not Dangerous And Lethal To Humans, Confirm Experts",3/15/20,Boomlive,No
https://www.boomlive.in/fast-check/fake-letter-claiming-health-ministry-declared-holidays-in-4-states-7209,FAKE: Letter Claiming Health Ministry Declared Holidays In 4 States,3/13/20,Boomlive,No
https://www.boomlive.in/fake-news/fake-messages-claim-shaheen-bagh-protester-tested-positive-for-coronavirus-7140,Fake Messages Claim Shaheen Bagh Protester Tested Positive For Coronavirus,3/5/20,Boomlive,No
https://www.boomlive.in/fake-news/false-40-out-of-62-aap-mlas-accused-of-rape-6896,False: 40 Out Of 62 AAP MLAs Accused Of Rape,2/14/20,Boomlive,No
https://www.boomlive.in/fake-news/photo-of-protesters-burning-tricolour-is-from-pakistan-not-india-6859,Photo Of Protesters Burning Tricolour Is From Pakistan Not India,2/11/20,Boomlive,Yes
https://www.boomlive.in/fact-file/hantavirus-fear-grips-social-media-all-you-need-to-know-7341,Hantavirus Fear Grips Social Media: All You Need To Know,3/24/20,Boomlive,No
https://www.boomlive.in/fast-check/old-video-of-bjp-workers-thrashed-during-gorkhaland-protests-revived-6613,Old Video Of BJP Workers Thrashed During Gorkhaland Protests Revived,1/20/20,Boomlive,Yes
https://www.boomlive.in/world/map-of-global-flight-paths-falsely-reported-as-spread-of-coronavirus-6975,Map Of Global Flight Paths Falsely Reported As Spread Of Coronavirus,2/23/20,Boomlive,No
https://www.boomlive.in/fake-news/2017-video-from-rajasthan-falsely-linked-to-delhi-assembly-polls-6843,2017 Video From Rajasthan Falsely Linked To Delhi Assembly Polls,2/10/20,Boomlive,No
https://www.boomlive.in/world/coronavirus/vegan-food-shelf-untouched-in-panic-buying-post-coronavirus-outbreak-7262,Vegan Food Shelf Untouched In Panic Buying Post Coronavirus Outbreak?,3/17/20,Boomlive,No
https://www.boomlive.in/fake-news/false-army-called-in-to-control-seven-areas-in-mumbai-7440,False: Army Called In To Control Seven Areas In Mumbai,3/29/20,Boomlive,No
https://www.boomlive.in/health/viral-posts-claiming-vaccines-for-coronavirus-have-been-developed-are-false-7201,Viral Posts Claiming Vaccines For Coronavirus Have Been Developed Are False,3/13/20,Boomlive,No
https://www.boomlive.in/fake-news/did-lawyers-in-pakistan-assault-a-hindu-woman-a-factcheck-6277,Did Lawyers In Pakistan Assault A Hindu Woman? A FactCheck,12/12/19,Boomlive,No
https://www.boomlive.in/fake-news/hyderabad-vet-rape-inactive-numbers-shared-as-emergency-helpline-for-women-6221,Hyderabad Vet Rape: Inactive Numbers Shared As Emergency Helpline For Women,12/6/19,Boomlive,No
https://www.boomlive.in/fake-news/tata-trusts-rubbishes-fake-quote-attributed-to-ratan-tata-about-jnu-6958,Tata Trusts Rubbishes Fake Quote Attributed To Ratan Tata About JNU,2/21/20,Boomlive,Yes
https://www.boomlive.in/fake-news/morphed-screenshots-of-aaj-tak-make-false-claims-about-coronavirus-cure-7194,Morphed Screenshots Of Aaj Tak Make False Claims About Coronavirus Cure,3/12/20,Boomlive,No
https://www.boomlive.in/world/edited-image-of-mercury-venus-and-saturn-over-pyramids-of-giza-viral-7077,"Edited Image Of Mercury, Venus And Saturn Over Pyramids Of Giza Viral",3/1/20,Boomlive,No
https://www.boomlive.in/fake-news/viral-photo-claiming-congress-worker-held-muslim-rashtra-poster-is-fake-6382,Viral Photo Claiming Congress Worker Held 'Muslim Rashtra' Poster Is Fake,12/23/19,Boomlive,Yes
https://www.boomlive.in/health/can-avoiding-ice-creams-and-cold-drinks-for-90-days-prevent-coronavirus-6689,Can Avoiding Ice Creams And Cold Drinks For 90 Days Prevent Coronavirus?,1/28/20,Boomlive,No
https://www.boomlive.in/fake-news/croatia-earthquake-pics-peddled-as-italy-overwhelmed-with-covid-19-patients-7363,Croatia Earthquake Pics Peddled As Italy Overwhelmed With COVID-19 Patients,3/26/20,Boomlive,No
https://www.boomlive.in/fake-news/fake-quote-claims-sachin-tendulkar-asked-for-ban-on-meat-shops-7267,Fake Quote Claims Sachin Tendulkar Asked For Ban On Meat Shops,3/18/20,Boomlive,No
https://www.boomlive.in/health/is-there-a-right-way-to-wear-a-surgical-mask-a-factcheck-6750,Is There A Right Way To Wear A Surgical Mask? A FactCheck,2/3/20,Boomlive,No
https://www.boomlive.in/fake-news/fact-check-did-union-minister-anurag-thakur-raise-goli-maro-slogan-7087,Fact Check: Did Union Minister Anurag Thakur Raise Goli Maro Slogan?,3/2/20,Boomlive,Yes
https://www.boomlive.in/factcheck/parineeti-chopra-dropped-as-ambassador-for-beti-bachao-beti-padhao-a-factcheck-6368,Parineeti Chopra Dropped As Ambassador For 'Beti Bachao Beti Padhao'? A Factcheck,12/21/19,Boomlive,Yes
https://www.boomlive.in/fake-news/maggi-noodles-sold-in-india-does-not-contain-beef-nestle-india-7176,Maggi Noodles Sold In India Does Not Contain Beef: Nestlé India,3/11/20,Boomlive,No
https://www.boomlive.in/fake-news/video-of-irfan-pathan-in-kolkata-viral-as-delhis-shaheen-bagh-6743,Video Of Irfan Pathan In Kolkata Viral As Delhi's Shaheen Bagh,2/2/20,Boomlive,Yes
https://www.boomlive.in/fake-news/did-indira-gandhi-force-sitaram-yechury-to-resign-during-jnu-crisis-6538,Did Indira Gandhi Force Sitaram Yechury To Resign During JNU Crisis?,1/11/20,Boomlive,Yes
https://www.boomlive.in/fake-news/delhi-cop-patrolling-during-protest-is-a-rss-worker-a-factcheck-6404,Delhi Cop Patrolling During Protest Is A RSS Worker? A FactCheck,12/26/19,Boomlive,Yes
https://www.boomlive.in/fake-news/2015-photo-falsely-shared-as-amit-shah-visiting-covid-19-patients-7380,2015 Photo Falsely Shared As Amit Shah Visiting COVID-19 Patients,3/26/20,Boomlive,No
https://www.boomlive.in/health/did-the-simpsons-and-comic-series-asterix-predict-the-2019-coronavirus-outbreak-6867,Did The Simpsons And Comic Series Asterix Predict The 2019 Coronavirus Outbreak?,2/12/20,Boomlive,No
https://www.boomlive.in/fake-news/hate-me-but-dont-hate-germany-viral-hitler-clip-is-misleading-6390,"'Hate Me, But Don't Hate Germany'? Viral Hitler Clip Is Misleading",12/23/19,Boomlive,No
https://www.boomlive.in/world/coronavirus/australian-news-report-edited-to-show-bananas-defend-against-covid-19-7266,Australian News Report Edited To Show Bananas Defend Against COVID-19,3/18/20,Boomlive,No
https://www.boomlive.in/fake-news/did-pm-modi-call-himself-a-pathans-son-the-real-context-6901,Did PM Modi Call Himself 'A Pathan's Son'? The Real Context,2/15/20,Boomlive,No
https://www.boomlive.in/coronavirus-outbreak/dr-devi-shetty-did-not-record-viral-audio-clip-on-coronavirus-7275,Dr. Devi Shetty Did Not Record Viral Audio Clip On Coronavirus,3/19/20,Boomlive,No
https://www.boomlive.in/fake-news/viral-post-claiming-96-of-rape-offenders-are-muslims-is-false-6293,Viral Post Claiming 96% Of Rape Offenders Are Muslims Is False,12/14/19,Boomlive,No
https://www.boomlive.in/fake-news/picture-showing-abvp-assam-members-protested-against-nrc-caa-is-morphed-6502,"Picture Showing ABVP Assam Members Protested Against NRC, CAA Is Morphed",1/8/20,Boomlive,Yes
